StoryDate,Source,Length,topicgrouped,LeadNewsmaker,LeadNewsmaker2
20120424,543,282,5,99,99
20120424,543,58,2,99,"Romney, Mitt"
20120426,543,138,18,99,99
20120426,543,351,18,99,"Salt, James"
20120426,543,210,2,99,"Obama, Barack"
20120426,543,167,2,99,"Obama, Barack"
20120426,543,284,23,99,99
20120430,543,172,6,"Obama, Barack","Rodriguez, Jose"
20120430,543,243,6,99,99
20120430,543,109,17,99,99
20120430,543,301,1,"Holder, Eric","Walsh, Joe"
20120430,543,133,1,99,"Holder, Eric"
20120430,543,155,23,99,99
20120430,543,277,1,99,"Guerrero, Lisa"
20120502,543,149,25,99,"Obama, Barack"
20120502,543,178,25,99,"Obama, Barack"
20120502,543,219,2,99,99
20120502,543,324,5,99,"Parker, Dave"
20120502,543,79,18,99,99
20120502,543,200,18,99,99
20120502,543,121,18,99,99
20120504,543,160,5,99,99
20120504,543,272,5,99,99
20120504,543,63,8,99,99
20120504,543,275,8,99,99
20120504,543,299,2,99,"Obama, Barack"
20120504,543,95,21,99,"Krentcil, Patricia"
20120508,543,183,16,99,99
20120508,543,313,16,99,99
20120508,543,254,18,99,"Imam Feisal Abdul Rauf"
20120508,543,110,13,99,"Imam Feisal Abdul Rauf"
20120508,543,342,2,99,99
20120510,543,199,2,99,"Obama, Barack"
20120510,543,283,2,99,"Obama, Barack"
20120510,543,315,2,99,"Urbanski, Michael"
20120510,543,339,2,99,"Sebelius, Kathleen"
20120514,543,173,8,99,"O'Reilly, Bill"
20120514,543,359,8,99,99
20120514,543,157,23,99,"Obama, Barack"
20120514,543,198,2,99,"Romney, Mitt"
20120514,543,67,23,"O'Reilly, Bill","Stelter, Brian"
20120514,543,366,2,99,99
20120516,543,134,5,"Zimmerman, George","Martin, Trayvon"
20120516,543,327,5,"Zimmerman, George","Martin, Trayvon"
20120516,543,373,2,"Romney, Mitt","Obama, Barack"
20120516,543,327,8,99,99
20120518,543,149,2,"Kerry, John","Romney, Mitt"
20120518,543,263,2,99,99
20120518,543,75,2,99,99
20120518,543,452,5,"Martin, Trayvon","Zimmerman, George"
20120518,543,60,2,99,99
20120518,543,261,16,99,99
20120522,543,231,18,99,99
20120522,543,257,2,99,"Obama, Barack"
20120522,543,352,2,99,"Westin, David"
20120522,543,236,2,99,99
20120522,543,289,12,99,99
20120524,543,165,25,"Afridi, Shakil","Obama, Barack"
20120524,543,375,25,"Afridi, Shakil","Obama, Barack"
20120524,543,291,25,99,"Obama, Barack"
20120524,543,317,21,99,99
20120528,543,629,21,99,99
20120528,543,353,21,99,99
20120528,543,344,21,99,99
20120530,543,185,2,99,99
20120530,543,325,18,99,99
20120530,543,260,2,99,"Obama, Barack"
20120530,543,90,2,99,"Obama, Barack"
20120530,543,140,2,99,"Rubio, Marco"
20120530,543,52,2,99,"Rubio, Marco"
20120530,543,63,2,"Obama, Barack","Rubio, Marco"
20120530,543,80,2,99,"Rubio, Marco"
20120102,545,106,2,99,"Santorum, Rick"
20120102,545,228,2,"Paul, Ron","Santorum, Rick"
20120102,545,194,2,99,"Romney, Mitt"
20120102,545,74,19,99,99
20120102,545,89,19,99,99
20120102,545,71,24,99,99
20120102,545,92,2,99,99
20120102,545,164,25,99,99
20120102,545,37,21,99,99
20120104,545,78,2,99,"Perry, Rick"
20120104,545,66,2,"McCain, John","Romney, Mitt"
20120104,545,159,2,"Romney, Mitt","Gingrich, Newt"
20120104,545,48,2,99,"Romney, Mitt"
20120104,545,39,2,99,"Santorum, Rick"
20120104,545,83,2,99,"Santorum, Rick"
20120104,545,41,2,99,"Huntsman, Jon"
20120104,545,78,5,99,99
20120104,545,112,5,"Burkhart, Dorothee","Burkhart, Harry"
20120104,545,34,5,99,99
20120104,545,57,5,99,99
20120104,545,119,5,99,99
20120104,545,39,26,99,99
20120104,545,65,24,99,99
20120104,545,48,1,99,99
20120104,545,33,24,99,99
20120104,545,38,26,99,99
20120106,545,78,8,99,99
20120106,545,153,8,99,"Obama, Barack"
20120106,545,16,2,"Romney, Mitt","Obama, Barack"
20120106,545,259,2,99,99
20120106,545,29,2,99,99
20120106,545,71,17,99,99
20120106,545,91,17,99,"Turner, Jakadrien"
20120106,545,55,25,99,99
20120106,545,97,25,99,99
20120106,545,153,8,99,99
20120106,545,36,26,99,99
20120106,545,50,26,99,99
20120106,545,21,24,99,99
20120109,545,150,2,"Perry, Rick","Romney, Mitt"
20120109,545,61,2,99,"Romney, Mitt"
20120109,545,92,2,99,"Romney, Mitt"
20120109,545,47,2,99,"Gingrich, Newt"
20120109,545,88,2,99,"Huntsman, Jon"
20120109,545,69,2,99,"Paul, Ron"
20120109,545,96,21,99,99
20120109,545,46,11,99,99
20120109,545,90,25,99,99
20120109,545,40,26,99,99
20120109,545,38,26,99,99
20120109,545,43,26,"Ahmadinejad, Mahmoud","Chavez, Hugo"
20120109,545,29,26,99,"Dmitrijeva, Alisa"
20120109,545,9,26,99,"Middleton, Kate"
20120109,545,134,1,"Daley, Bill","Obama, Barack"
20120110,545,133,2,99,"Romney, Mitt"
20120110,545,211,2,99,"Romney, Mitt"
20120110,545,156,2,99,99
20120110,545,101,2,99,99
20120110,545,73,2,99,"Gingrich, Newt"
20120110,545,94,2,99,"Huntsman, Jon"
20120110,545,88,2,99,99
20120110,545,25,2,99,"Paul, Ron"
20120110,545,20,2,99,"Huntsman, Jon"
20120110,545,26,2,"Colbert, Stephen","Huntsman, Jon"
20120110,545,56,2,99,"Clinton, Hillary"
20120110,545,23,2,99,99
20120110,545,31,2,99,"Romney, Mitt"
20120112,545,67,1,99,"Barbour, Haley"
20120112,545,113,1,99,99
20120112,545,66,25,99,99
20120112,545,150,25,99,99
20120112,545,33,1,99,99
20120112,545,36,2,99,99
20120112,545,57,2,"Romney, Mitt","Gingrich, Newt"
20120112,545,116,2,99,"Perry, Rick"
20120112,545,24,2,99,"Santorum, Rick"
20120112,545,149,24,99,"Van der Sloot, Joran"
20120112,545,53,5,99,99
20120112,545,29,26,99,99
20120112,545,30,21,99,99
20120112,545,163,2,99,"Romney, Mitt"
20120116,545,105,24,99,99
20120116,545,78,24,99,"Schettino, Francesco"
20120116,545,129,24,99,99
20120116,545,115,2,"Romney, Mitt","Huntsman, Jon"
20120116,545,51,2,"Huntsman, Jon","Romney, Mitt"
20120116,545,94,2,"Santorum, Rick","Romney, Mitt"
20120116,545,64,25,99,99
20120116,545,151,26,99,99
20120116,545,130,1,99,"Obama, Barack"
20120116,545,39,5,99,99
20120116,545,34,26,99,99
20120116,545,39,2,"Romney, Mitt","Obama, Barack"
20120118,545,72,9,99,"Obama, Barack"
20120118,545,115,9,99,"Obama, Barack"
20120118,545,120,1,99,99
20120118,545,223,26,99,99
20120118,545,49,2,"Romney, Mitt","Gingrich, Newt"
20120118,545,63,2,"Gingrich, Newt","Romney, Mitt"
20120118,545,70,2,"Gingrich, Newt","Santorum, Rick"
20120118,545,158,15,99,99
20120118,545,41,11,99,99
20120118,545,29,5,99,99
20120118,545,25,24,99,99
20120118,545,14,5,99,99
20120118,545,22,1,99,99
20120120,545,69,2,"Romney, Mitt","Gingrich, Newt"
20120120,545,202,2,99,99
20120120,545,67,26,99,99
20120120,545,145,26,99,99
20120120,545,19,8,99,99
20120120,545,149,19,99,99
20120120,545,60,24,99,"Scruggs, Lauren"
20120120,545,197,2,99,99
20120120,545,36,21,99,99
20120120,545,36,5,99,99
20120120,545,14,24,99,99
20120120,545,19,5,99,99
20120120,545,22,18,99,99
20120120,545,127,2,99,99
20120124,545,63,1,99,"Obama, Barack"
20120124,545,195,1,"Gingrich, Newt","Romney, Mitt"
20120124,545,61,1,99,"Obama, Barack"
20120124,545,125,1,99,"Obama, Barack"
20120124,545,150,1,99,"Obama, Barack"
20120124,545,111,2,"Gingrich, Newt","Romney, Mitt"
20120124,545,150,2,"Gingrich, Newt","Romney, Mitt"
20120124,545,21,1,99,"Obama, Barack"
20120124,545,224,1,"Thune, John","Obama, Barack"
20120126,545,101,25,99,"LaHood, Sam"
20120126,545,113,25,99,99
20120126,545,80,2,"Gingrich, Newt","Romney, Mitt"
20120126,545,152,2,"Gingrich, Newt","Romney, Mitt"
20120126,545,94,1,99,"Obama, Barack"
20120126,545,93,3,"Mabus, Ray","Obama, Barack"
20120126,545,67,1,"Brewer, Jan","Obama, Barack"
20120126,545,135,1,"Brewer, Jan","Obama, Barack"
20120126,545,132,8,99,99
20120126,545,45,8,99,99
20120126,545,79,26,99,99
20120130,545,136,2,"Gingrich, Newt","Romney, Mitt"
20120130,545,88,2,"Gingrich, Newt","Romney, Mitt"
20120130,545,71,2,99,"Santorum, Rick"
20120130,545,23,2,99,99
20120130,545,127,25,99,"Lahood, Sam"
20120130,545,149,24,99,99
20120130,545,35,24,99,"Reynolds, Ayla"
20120130,545,29,24,99,99
20120130,545,142,18,99,99
20120130,545,44,26,99,99
20120130,545,49,18,99,99
20120130,545,91,22,99,99
20120130,545,152,1,99,"White, Charlie"
20120201,545,139,15,99,99
20120201,545,86,7,99,99
20120201,545,153,25,99,"Panetta, Leon"
20120201,545,58,1,99,"Terry, Brian"
20120201,545,130,2,"Romney, Mitt","Gingrich, Newt"
20120201,545,84,2,99,"Gingrich, Newt"
20120201,545,51,2,99,"Romney, Mitt"
20120201,545,155,21,99,99
20120201,545,34,7,99,99
20120201,545,26,5,99,99
20120201,545,17,24,99,99
20120201,545,21,24,99,99
20120201,545,17,11,99,99
20120201,545,145,2,99,"Paul, Ron"
20120203,545,68,8,99,99
20120203,545,142,8,99,99
20120203,545,53,2,99,"Romney, Mitt"
20120203,545,138,2,99,"Gingrich, Newt"
20120203,545,83,18,99,99
20120203,545,103,18,99,99
20120203,545,49,5,99,99
20120203,545,25,5,99,99
20120203,545,65,22,99,"Tyree, David"
20120203,545,107,5,99,99
20120203,545,31,22,99,"Manning, Peyton"
20120203,545,26,22,99,"Armstrong, Lance"
20120203,545,32,26,99,99
20120203,545,34,5,99,99
20120203,545,17,5,99,99
20120203,545,25,3,99,99
20120207,545,109,5,"Powell, Susan","Powell, Josh"
20120207,545,119,5,"Powell, Susan","Powell, Josh"
20120207,545,188,2,"Gingrich, Newt","Romney, Mitt"
20120207,545,97,25,99,99
20120207,545,106,25,"Assad, Asma","al-Assad, Bashar"
20120207,545,63,25,99,"McCain, John"
20120207,545,61,18,99,"Handel, Karen"
20120207,545,142,16,99,99
20120207,545,181,22,99,99
20120209,545,67,8,99,99
20120209,545,96,8,99,99
20120209,545,138,14,99,"Obama Administration"
20120209,545,123,14,99,"Obama Administration"
20120209,545,39,2,99,"Santorum, Rick"
20120209,545,107,2,99,99
20120209,545,48,9,99,99
20120209,545,60,12,99,"Obama, Barack"
20120209,545,123,12,99,99
20120209,545,36,7,99,99
20120209,545,112,5,"Woods, Thomas","Baxter, Brittany"
20120209,545,76,2,99,99
20120213,545,90,20,99,"Houston, Whitney"
20120213,545,103,20,99,"Houston, Whitney"
20120213,545,115,20,99,"Houston, Whitney"
20120213,545,72,1,99,"Obama, Barack"
20120213,545,118,8,99,99
20120213,545,94,26,99,99
20120213,545,132,26,99,99
20120213,545,62,5,99,"Watson, Gabe"
20120213,545,99,5,99,"Watson, Gabe"
20120213,545,27,5,99,"Breyer, Stephen"
20120213,545,34,26,99,99
20120213,545,113,25,99,"Kim, Jong Un"
20120215,545,181,14,99,99
20120215,545,71,25,99,99
20120215,545,104,25,99,99
20120215,545,66,8,99,"Obama, Barack"
20120215,545,87,1,99,99
20120215,545,65,5,"Love, Yeardley","Huguely, George"
20120215,545,104,5,"Love, Yeardley","Huguely, George"
20120215,545,49,2,99,"Obama, Barack"
20120215,545,108,2,"Romney, Mitt","Santorum, Rick"
20120215,545,60,8,99,"Obama, Barack"
20120215,545,23,24,99,99
20120215,545,19,5,99,99
20120215,545,12,24,99,99
20120215,545,23,24,99,99
20120215,545,69,1,99,"Sebelius, Kathleen"
20120217,545,132,6,99,"El Khalifi, Amine"
20120217,545,156,8,99,99
20120217,545,186,8,99,99
20120217,545,34,16,99,99
20120217,545,126,15,99,99
20120217,545,42,5,99,"Huguely, George"
20120217,545,151,20,99,"Houston, Whitney"
20120217,545,69,20,"Christie, Chris","Houston, Whitney"
20120217,545,36,5,99,"Ramos, Igor Adrian"
20120217,545,31,26,99,99
20120217,545,18,26,99,99
20120217,545,19,26,99,99
20120217,545,19,26,99,99
20120221,545,90,25,99,99
20120221,545,84,25,99,99
20120221,545,124,8,99,99
20120221,545,33,8,99,99
20120221,545,72,26,99,99
20120221,545,67,8,99,99
20120221,545,202,1,"Santorum, Rick","Obama, Barack"
20120221,545,49,19,99,99
20120221,545,165,5,"Watson, Tina","Watson, Gabe"
20120221,545,48,5,99,"Strauss-Kahn, Dominique"
20120221,545,31,26,99,99
20120221,545,24,26,99,99
20120221,545,19,26,99,99
20120221,545,19,26,99,99
20120223,545,74,2,99,"Obama, Barack"
20120223,545,117,2,"Obama, Barack","Gingrich, Newt"
20120223,545,26,8,99,99
20120223,545,14,8,99,99
20120223,545,62,25,99,99
20120223,545,35,26,99,"Tappin, Christopher"
20120223,545,33,26,99,99
20120223,545,210,5,99,"Watson, Gabe"
20120223,545,44,3,99,"Manning, Bradley"
20120223,545,33,1,99,"Edwards, John"
20120223,545,47,1,99,"Palin, Sarah"
20120223,545,167,3,99,99
20120223,545,34,19,99,99
20120223,545,9,25,99,99
20120223,545,40,21,99,"Rowling, JK"
20120223,545,31,19,99,99
20120223,545,25,5,99,99
20120223,545,14,24,99,99
20120223,545,24,25,99,99
20120227,545,101,5,99,99
20120227,545,111,5,99,99
20120227,545,200,25,99,99
20120227,545,142,8,99,99
20120227,545,33,8,99,99
20120227,545,208,2,"Santorum, Rick","Romney, Mitt"
20120227,545,169,26,99,99
20120227,545,60,21,99,99
20120229,545,63,2,99,"Santorum, Rick"
20120229,545,107,14,"Romney, Mitt","Santorum, Rick"
20120229,545,77,25,99,99
20120229,545,115,26,99,99
20120229,545,44,25,99,99
20120229,545,105,19,99,99
20120229,545,99,19,99,99
20120229,545,144,21,99,99
20120229,545,42,26,99,99
20120229,545,83,5,99,"Lane, TJ"
20120229,545,57,26,99,99
20120229,545,121,21,99,"Jennings, Rob"
20120229,545,53,7,99,99
20120302,545,82,19,99,99
20120302,545,182,19,99,99
20120302,545,174,19,99,99
20120302,545,190,19,99,"Talbot, Skip"
20120302,545,242,19,99,"Piotrowski, Jeff"
20120302,545,36,19,99,99
20120302,545,182,25,99,"Obama, Barack"
20120302,545,30,26,99,99
20120306,545,272,2,99,99
20120306,545,275,2,99,"Romney, Mitt"
20120306,545,150,2,99,99
20120306,545,402,2,99,"Romney, Mitt"
20120306,545,74,2,"Romney, Mitt","Paul, Ron"
20120306,545,248,2,99,"Santorum, Rick"
20120306,545,77,2,"Santorum, Rick","Romney, Mitt"
20120306,545,127,2,99,"Romney, Mitt"
20120306,545,54,2,"Romney, Mitt","Santorum, Rick"
20120308,545,144,8,99,99
20120308,545,191,8,99,"Chu, Steven"
20120308,545,65,9,99,99
20120308,545,92,25,99,"Obama Administration"
20120308,545,119,25,99,"Obama Administration"
20120308,545,100,25,99,99
20120308,545,100,25,99,99
20120308,545,102,19,99,99
20120308,545,34,11,99,99
20120308,545,47,22,99,"Ward, Varez"
20120308,545,52,5,99,"Pulver, Maddie"
20120312,545,93,25,99,99
20120312,545,140,25,99,99
20120312,545,32,25,99,99
20120312,545,34,2,"Gingrich, Newt","Romney, Mitt"
20120312,545,127,2,"Gingrich, Newt","Romney, Mitt"
20120312,545,45,8,99,99
20120312,545,83,9,99,"Obama, Barack"
20120312,545,68,26,99,99
20120312,545,61,25,99,99
20120312,545,171,5,99,"Song, Alexander"
20120312,545,36,5,99,99
20120312,545,34,5,99,99
20120312,545,26,26,99,99
20120312,545,23,26,99,99
20120312,545,17,26,99,99
20120312,545,23,26,99,99
20120314,545,83,25,99,99
20120314,545,67,25,99,99
20120314,545,54,25,99,"Panetta, Leon"
20120314,545,76,5,99,99
20120314,545,105,5,99,99
20120314,545,63,2,"Santorum, Rick","Romney, Mitt"
20120314,545,117,2,"Santorum, Rick","Gingrich, Newt"
20120314,545,47,26,99,"Ahmadinejad, Mahmoud"
20120314,545,120,25,99,"Obama, Barack"
20120314,545,74,5,99,99
20120314,545,121,5,99,"Granger, Bartholomew"
20120314,545,44,16,99,99
20120314,545,27,26,99,99
20120314,545,29,24,99,99
20120316,545,89,25,99,"Bales, Robert"
20120316,545,185,25,99,"Bales, Robert"
20120316,545,34,8,99,99
20120316,545,168,25,99,99
20120316,545,24,4,99,99
20120316,545,44,14,99,99
20120316,545,129,7,99,99
20120316,545,171,5,"Clementi, Tyler","Ravi, Dharun"
20120316,545,73,25,99,"Clooney, George"
20120316,545,35,22,99,"Manning, Peyton"
20120316,545,44,22,"Clemens, Roger","Pettitte, Andy"
20120316,545,17,22,99,99
20120320,545,215,2,99,"Romney, Mitt"
20120320,545,171,2,99,99
20120320,545,199,25,99,"Allen, John"
20120320,545,52,26,99,99
20120320,545,28,2,99,"Romney, Mitt"
20120320,545,153,25,99,99
20120320,545,73,25,99,99
20120320,545,58,18,99,"Earhart, Amelia"
20120320,545,25,18,99,99
20120320,545,156,2,99,"Santorum, Rick"
20120322,545,119,5,99,"Martin, Trayvon"
20120322,545,147,5,99,"Martin, Trayvon"
20120322,545,76,5,"Zimmerman, George","Martin, Trayvon"
20120322,545,154,25,99,"Bales, Robert"
20120322,545,99,26,99,"Merah, Mohammed"
20120322,545,100,26,99,"Merah, Mohammed"
20120322,545,35,20,99,"Houston, Whitney"
20120322,545,172,5,99,"Harris, Crystal"
20120322,545,35,25,99,99
20120322,545,96,24,"Reynolds, Kazmirah","Reynolds, Neveah"
20120326,545,84,14,99,99
20120326,545,111,14,99,99
20120326,545,64,8,99,99
20120326,545,51,25,99,"Obama, Barack"
20120326,545,101,25,99,"Obama, Barack"
20120326,545,35,26,99,"Pope Benedict"
20120326,545,79,26,99,"Pope Benedict"
20120326,545,65,25,"Bales, Karilyn","Bales, Robert"
20120326,545,109,25,"Bales, Karilyn","Bales, Robert"
20120326,545,41,25,99,99
20120326,545,126,1,99,"Cheney, Dick"
20120326,545,65,1,99,"Cheney, Dick"
20120326,545,33,14,99,99
20120326,545,45,13,99,99
20120326,545,38,14,99,99
20120328,545,124,11,99,"Osbon, Clayton"
20120328,545,59,11,99,"Osbon, Clayton"
20120328,545,42,5,99,99
20120328,545,123,14,99,99
20120328,545,159,2,"Romney, Mitt","Gingrich, Newt"
20120328,545,25,14,99,99
20120328,545,59,25,99,99
20120328,545,25,25,99,99
20120328,545,60,25,99,"al-Assad, Bashar"
20120328,545,172,5,"Zimmerman, George","Martin, Trayvon"
20120328,545,45,13,"Castro, Fidel","Pope Benedict"
20120328,545,67,20,99,"Bieber, Justin"
20120328,545,32,21,99,99
20120328,545,137,14,99,"Obama Administration"
20120330,545,150,21,99,99
20120330,545,60,21,99,99
20120330,545,152,5,99,99
20120330,545,25,21,99,99
20120330,545,16,8,99,99
20120330,545,23,8,99,99
20120330,545,129,25,99,99
20120330,545,35,25,99,99
20120330,545,44,25,99,"bin Laden, Osama"
20120330,545,178,5,99,"Zimmerman, George"
20120330,545,31,5,99,99
20120330,545,64,21,99,99
20120330,545,33,24,99,99
20120330,545,16,5,99,99
20120330,545,17,24,99,99
20120330,545,23,21,99,99
20120403,545,88,19,99,99
20120403,545,89,19,99,99
20120403,545,67,2,"Santorum, Rick","Romney, Mitt"
20120403,545,145,2,99,99
20120403,545,136,2,99,"Romney, Mitt"
20120403,545,40,1,99,"Cheney, Dick"
20120403,545,34,25,99,99
20120403,545,21,7,99,99
20120403,545,18,7,99,99
20120403,545,11,8,99,99
20120403,545,19,3,99,99
20120403,545,90,5,99,99
20120403,545,54,5,99,"Goh, One L"
20120403,545,20,7,99,99
20120403,545,22,7,99,99
20120403,545,24,15,99,99
20120403,545,33,24,99,99
20120403,545,53,24,99,99
20120403,545,39,24,99,99
20120403,545,16,21,99,99
20120403,545,15,3,99,99
20120403,545,30,7,99,99
20120405,545,92,14,99,"Obama, Barack"
20120405,545,85,14,99,99
20120405,545,38,1,99,99
20120405,545,180,21,99,99
20120405,545,104,2,99,"Santorum, Rick"
20120405,545,70,24,99,"Collins, Helen"
20120405,545,46,26,99,99
20120405,545,178,22,99,"Williams, Greg"
20120405,545,24,22,99,99
20120405,545,46,5,99,99
20120405,545,29,5,99,99
20120405,545,38,5,99,99
20120405,545,39,5,99,99
20120405,545,13,19,99,99
20120405,545,12,24,99,99
20120405,545,28,15,99,99
20120409,545,165,25,99,99
20120409,545,11,26,99,99
20120409,545,31,25,99,99
20120409,545,56,24,99,99
20120409,545,179,5,"Martin, Trayvon","Zimmerman, George"
20120409,545,19,21,99,99
20120409,545,56,21,99,99
20120409,545,36,22,99,99
20120409,545,33,22,99,"McMahon, Jim"
20120409,545,87,2,99,"Gingrich, Newt"
20120409,545,48,2,"Santorum, Rick","Romney, Mitt"
20120409,545,18,8,99,99
20120409,545,107,5,"Balfour, William","Hudson, Jennifer"
20120409,545,42,14,99,99
20120409,545,56,24,99,99
20120409,545,30,26,99,99
20120409,545,35,26,99,99
20120409,545,132,25,99,99
20120411,545,161,5,99,"Zimmerman, George"
20120411,545,229,5,99,"Zimmerman, George"
20120411,545,180,5,99,"Zimmerman, George"
20120411,545,747,5,"O'Mara, Mark","Zimmerman, George"
20120411,545,74,5,"O'Mara, Mark","Zimmerman, George"
20120411,545,136,5,"O'Mara, Mark","Zimmerman, George"
20120413,545,169,1,99,99
20120413,545,100,25,99,99
20120413,545,39,26,99,99
20120413,545,62,26,99,99
20120413,545,48,2,"Romney, Mitt","Obama, Barack"
20120413,545,149,2,"Romney, Mitt","Obama, Barack"
20120413,545,85,1,99,"Booker, Cory"
20120413,545,37,19,99,99
20120413,545,116,19,99,"Schexnayder, Valeria"
20120413,545,43,5,99,"Fine, Bernie"
20120413,545,134,22,99,"Petrino, Bobby"
20120413,545,35,5,99,99
20120417,545,27,2,99,"Romney, Mitt"
20120417,545,19,2,99,"Gingrich, Newt"
20120417,545,84,8,99,99
20120417,545,25,18,99,"Clayton, Amanda"
20120417,545,37,24,99,99
20120417,545,31,19,99,99
20120417,545,27,19,99,99
20120417,545,81,15,99,99
20120417,545,74,1,99,"Neely, Jeff"
20120419,545,81,5,99,"Patz, Etan"
20120419,545,114,5,99,"Patz, Etan"
20120419,545,57,1,99,99
20120419,545,98,1,99,99
20120419,545,73,25,99,99
20120419,545,48,25,99,99
20120419,545,19,25,99,99
20120419,545,105,8,99,99
20120419,545,37,26,99,"Breivik, Anders Behring"
20120419,545,29,19,99,99
20120419,545,63,11,99,99
20120419,545,32,24,99,99
20120419,545,15,8,99,99
20120419,545,8,8,99,99
20120419,545,96,7,99,99
20120419,545,46,21,"Cox, Randy","Cox, Drew"
20120419,545,26,24,99,99
20120419,545,20,19,99,99
20120419,545,15,3,99,99
20120419,545,98,2,"Romney, Mitt","Obama, Barack"
20120419,545,34,7,99,99
20120423,545,216,5,"Zimmerman, George","Lee, Bill"
20120423,545,38,5,"Zimmerman, George","O'Mara, Mark"
20120423,545,152,25,99,"Obama, Barack"
20120423,545,58,2,"Rubio, Marco","Romney, Mitt"
20120423,545,36,2,99,"Boehner, John"
20120423,545,139,1,99,99
20120423,545,18,8,99,99
20120423,545,17,7,99,99
20120423,545,19,7,99,99
20120423,545,32,19,99,99
20120423,545,32,5,99,99
20120423,545,150,17,99,99
20120423,545,27,17,99,99
20120423,545,180,22,99,"Manning, Eli"
20120425,545,89,1,99,"Napolitano, Janet"
20120425,545,97,1,99,99
20120425,545,36,1,99,99
20120425,545,54,5,"Young, Andrew","Edwards, John"
20120425,545,97,5,"Young, Andrew","Edwards, John"
20120425,545,29,5,99,"Manning, Bradley"
20120425,545,130,2,"Romney, Mitt","Gingrich, Newt"
20120425,545,37,5,99,99
20120425,545,42,5,99,"Canseco, Francisco"
20120425,545,74,24,99,99
20120425,545,115,21,99,99
20120425,545,23,8,99,99
20120425,545,22,12,99,99
20120425,545,28,7,99,99
20120425,545,85,12,99,"Chaifetz, Stuart"
20120425,545,59,17,99,99
20120425,545,13,2,"Obama, Barack","Romney, Mitt"
20120427,545,123,25,99,99
